"plec","waga","woj","region66","internet_zawodowo","samotnosc","internet_h","rok"
"kobieta",1.21791592104,"Wielkopolskie",53,"NIE","NIE",2,"2007"
"mężczyzna",0.903749335038,"Wielkopolskie",52,"TAK","NIE",10,"2007"
"kobieta",0.98359889463,"Wielkopolskie",52,"TAK","NIE",7,"2007"
"kobieta",1.0148652,"Wielkopolskie",52,"NIE","NIE",18,"2007"
"kobieta",0.953118358038,"Wielkopolskie",52,"NIE","NIE",3,"2007"
"mężczyzna",0.9840826092636,"Wielkopolskie",52,"TAK","NIE",2,"2007"
"kobieta",1.08085586994,"Wielkopolskie",55,"TAK","NIE",1,"2007"
"kobieta",1.10507544,"Wielkopolskie",55,"NIE","NIE",2,"2007"
"kobieta",1.040649635817,"Wielkopolskie",52,"TAK","NIE",1,"2007"
"mężczyzna",1.0744575427674,"Wielkopolskie",52,"NIE","NIE",8,"2007"
"kobieta",1.169389796949,"Wielkopolskie",52,"NIE","NIE",2,"2007"
"mężczyzna",1.245759912,"Wielkopolskie",52,"NIE","NIE",40,"2007"
"mężczyzna",1.0744575427674,"Wielkopolskie",52,"NIE","NIE",4,"2007"
"kobieta",1.125717839932,"Wielkopolskie",52,"NIE","NIE",1,"2007"
"kobieta",1.20656196,"Wielkopolskie",52,"NIE","NIE",21,"2007"
"kobieta",1.0728346761,"Wielkopolskie",52,"TAK","NIE",8,"2007"
"mężczyzna",1.318060126152,"Wielkopolskie",53,"NIE","NIE",5,"2007"
"mężczyzna",1.35787830408,"Wielkopolskie",53,"TAK","NIE",6,"2007"
"kobieta",1.20656196,"Wielkopolskie",53,"NIE","NIE",3,"2007"
"kobieta",1.18336915788,"Wielkopolskie",53,"NIE","NIE",3,"2007"
"kobieta",0.9825962454,"Wielkopolskie",55,"NIE","NIE",3,"2007"
"mężczyzna",1.140976368,"Wielkopolskie",55,"NIE","NIE",10,"2007"
"kobieta",0.976149972,"Wielkopolskie",55,"NIE","TAK",2,"2007"
"mężczyzna",0.977626584648,"Wielkopolskie",55,"NIE","TAK",10,"2007"
"mężczyzna",1.084434650208,"Wielkopolskie",55,"NIE","NIE",1,"2007"
"kobieta",1.0148652,"Wielkopolskie",52,"NIE","NIE",3,"2007"
"mężczyzna",0.903749335038,"Wielkopolskie",52,"NIE","NIE",2,"2007"
"kobieta",0.98359889463,"Wielkopolskie",52,"TAK","TAK",2,"2007"
"mężczyzna",1.0164003768,"Wielkopolskie",52,"NIE","NIE",15,"2007"
"mężczyzna",1.0164003768,"Wielkopolskie",52,"NIE","NIE",4,"2007"
"kobieta",0.984419244,"Wielkopolskie",52,"NIE","NIE",6,"2007"
"kobieta",1.0148652,"Wielkopolskie",52,"NIE","NIE",2,"2007"
"mężczyzna",1.1263422896208,"Wielkopolskie",51,"NIE","NIE",1,"2007"
"mężczyzna",1.04783544,"Wielkopolskie",51,"NIE","NIE",1,"2007"
"mężczyzna",1.1654258616,"Wielkopolskie",51,"NIE","NIE",2,"2007"
"mężczyzna",1.1654258616,"Wielkopolskie",51,"NIE","NIE",2,"2007"
"kobieta",1.06400346948,"Wielkopolskie",52,"NIE","TAK",1,"2007"
"kobieta",1.0148652,"Wielkopolskie",52,"NIE","NIE",5,"2007"
"mężczyzna",0.875798324676,"Wielkopolskie",52,"NIE","NIE",2,"2007"
"kobieta",0.87531277779,"Wielkopolskie",52,"NIE","NIE",1,"2007"
"kobieta",1.106203068,"Wielkopolskie",52,"NIE","NIE",4,"2007"
"kobieta",1.106203068,"Wielkopolskie",52,"TAK","NIE",4,"2007"
"mężczyzna",1.1421406296,"Wielkopolskie",53,"NIE","NIE",10,"2007"
"kobieta",0.87531277779,"Wielkopolskie",54,"NIE","TAK",2,"2007"
"kobieta",1.106203068,"Wielkopolskie",54,"NIE","NIE",6,"2007"
"mężczyzna",0.977626584648,"Wielkopolskie",51,"NIE","NIE",2,"2007"
"kobieta",1.0148652,"Wielkopolskie",51,"NIE","TAK",5,"2007"
"kobieta",0.94686547284,"Wielkopolskie",51,"NIE","TAK",3,"2007"
"mężczyzna",1.1654258616,"Wielkopolskie",51,"NIE","NIE",3,"2007"
"kobieta",0.94686547284,"Wielkopolskie",51,"NIE","NIE",2,"2007"
"mężczyzna",1.0164003768,"Wielkopolskie",51,"NIE","NIE",10,"2007"
"mężczyzna",1.04783544,"Wielkopolskie",51,"NIE","NIE",7,"2007"
"mężczyzna",1.04783544,"Wielkopolskie",51,"NIE","TAK",6,"2007"
"kobieta",1.1730995991,"Wielkopolskie",53,"NIE","NIE",10,"2007"
"mężczyzna",1.0164003768,"Wielkopolskie",54,"TAK","NIE",10,"2007"
"mężczyzna",0.903749335038,"Wielkopolskie",54,"NIE","NIE",3,"2007"
"mężczyzna",1.1654258616,"Wielkopolskie",54,"TAK","TAK",15,"2007"
"kobieta",1.128755628,"Wielkopolskie",54,"TAK","NIE",10,"2007"
"mężczyzna",0.9849653136,"Wielkopolskie",54,"NIE","NIE",2,"2007"
"mężczyzna",0.99590937264,"Wielkopolskie",54,"NIE","NIE",8,"2007"
"kobieta",0.91758097368,"Wielkopolskie",54,"NIE","NIE",6,"2007"
"mężczyzna",1.02769371432,"Wielkopolskie",54,"NIE","NIE",8,"2007"
"mężczyzna",1.02487037994,"Wielkopolskie",54,"NIE","NIE",10,"2007"
"kobieta",0.9926227377,"Wielkopolskie",54,"NIE","NIE",2,"2007"
"mężczyzna",1.02487037994,"Wielkopolskie",53,"NIE","NIE",7,"2007"
"kobieta",1.106203068,"Wielkopolskie",52,"NIE","NIE",4,"2007"
"kobieta",1.0737649692,"Wielkopolskie",52,"NIE","NIE",1,"2007"
"mężczyzna",1.04783544,"Wielkopolskie",52,"NIE","NIE",4,"2007"
"mężczyzna",0.99590937264,"Wielkopolskie",54,"NIE","NIE",10,"2007"
"kobieta",1.128755628,"Wielkopolskie",53,"NIE","NIE",15,"2007"
"kobieta",1.0148652,"Wielkopolskie",53,"NIE","NIE",5,"2007"
"kobieta",0.9926227377,"Wielkopolskie",53,"NIE","TAK",1,"2007"
"mężczyzna",0.9849653136,"Wielkopolskie",53,"NIE","NIE",1,"2007"
"mężczyzna",0.875798324676,"Wielkopolskie",52,"NIE","NIE",1,"2007"
"kobieta",1.0148652,"Wielkopolskie",55,"NIE","NIE",4,"2007"
"kobieta",1.106203068,"Wielkopolskie",54,"NIE","NIE",5,"2007"
"mężczyzna",1.1654258616,"Wielkopolskie",51,"TAK","TAK",54,"2007"
"kobieta",1.128755628,"Wielkopolskie",51,"NIE","TAK",20,"2007"
"mężczyzna",1.250890424784,"Zachodniopomorskie",56,"TAK","NIE",6,"2007"
"kobieta",1.1013918552,"Zachodniopomorskie",56,"NIE","NIE",5,"2007"
"mężczyzna",1.0197020799108,"Zachodniopomorskie",56,"NIE","NIE",2,"2007"
"kobieta",0.987617058714,"Zachodniopomorskie",56,"NIE","TAK",28,"2007"
"kobieta",0.987617058714,"Zachodniopomorskie",56,"NIE","NIE",5,"2007"
"kobieta",1.2735771048,"Zachodniopomorskie",56,"NIE","TAK",7,"2007"
"kobieta",1.000757439,"Zachodniopomorskie",581,"TAK","TAK",5,"2007"
"kobieta",1.1008331829,"Zachodniopomorskie",581,"TAK","NIE",3,"2007"
"kobieta",1.251806556,"Zachodniopomorskie",581,"TAK","NIE",2,"2007"
"kobieta",1.251806556,"Zachodniopomorskie",581,"TAK","TAK",35,"2007"
"kobieta",1.226795436,"Zachodniopomorskie",581,"NIE","TAK",2,"2007"
"kobieta",1.05008770468,"Zachodniopomorskie",581,"NIE","NIE",30,"2007"
"mężczyzna",1.084202229096,"Zachodniopomorskie",581,"TAK","NIE",37,"2007"
"mężczyzna",1.2924743832,"Zachodniopomorskie",581,"NIE","NIE",12,"2007"
"kobieta",1.251806556,"Zachodniopomorskie",581,"NIE","TAK",3,"2007"
"mężczyzna",1.050670201392,"Zachodniopomorskie",56,"NIE","NIE",6,"2007"
"mężczyzna",1.10447810928,"Zachodniopomorskie",581,"TAK","NIE",10,"2007"
"mężczyzna",1.16206488,"Zachodniopomorskie",581,"TAK","NIE",13,"2007"
"mężczyzna",1.112569524,"Zachodniopomorskie",581,"TAK","NIE",20,"2007"
"mężczyzna",1.07940669984,"Zachodniopomorskie",58,"NIE","NIE",12,"2007"
"mężczyzna",0.8541094344552,"Zachodniopomorskie",58,"NIE","NIE",4,"2007"
"kobieta",0.95912208,"Zachodniopomorskie",58,"NIE","NIE",10,"2007"
"mężczyzna",1.17853588656,"Zachodniopomorskie",56,"TAK","NIE",50,"2007"
"mężczyzna",1.07940669984,"Zachodniopomorskie",57,"TAK","TAK",10,"2007"
"kobieta",0.977038125224,"Zachodniopomorskie",57,"TAK","NIE",30,"2007"
"mężczyzna",0.9325480559868,"Zachodniopomorskie",57,"NIE","NIE",3,"2007"
"kobieta",1.01478668368,"Zachodniopomorskie",57,"NIE","NIE",2,"2007"
"mężczyzna",0.8276936787504,"Zachodniopomorskie",57,"NIE","NIE",7,"2007"
"mężczyzna",1.07940669984,"Zachodniopomorskie",57,"NIE","NIE",20,"2007"
"kobieta",0.95912208,"Zachodniopomorskie",57,"NIE","NIE",10,"2007"
"kobieta",1.0667568912,"Zachodniopomorskie",56,"TAK","NIE",20,"2007"
"kobieta",0.95912208,"Zachodniopomorskie",56,"TAK","NIE",10,"2007"
"kobieta",0.979674696,"Zachodniopomorskie",57,"NIE","TAK",5,"2007"
"kobieta",0.79639103376,"Zachodniopomorskie",58,"NIE","NIE",2,"2007"
"mężczyzna",1.00230622128,"Zachodniopomorskie",58,"TAK","NIE",14,"2007"
"kobieta",0.96890904,"Zachodniopomorskie",58,"TAK","NIE",5,"2007"
"kobieta",0.8808264,"Zachodniopomorskie",56,"NIE","NIE",4,"2007"
"mężczyzna",0.86437417248,"Zachodniopomorskie",56,"NIE","NIE",3,"2007"
"mężczyzna",0.8821588176,"Zachodniopomorskie",56,"NIE","NIE",10,"2007"
"kobieta",0.86963877,"Lubuskie",13,"TAK","NIE",10,"2007"
"mężczyzna",0.8897283486,"Lubuskie",13,"TAK","NIE",10,"2007"
"kobieta",1.038242205,"Lubuskie",12,"NIE","NIE",8,"2007"
"mężczyzna",1.071971901,"Lubuskie",12,"NIE","NIE",7,"2007"
"kobieta",0.791268070824,"Kujawsko-Pomorskie",7,"NIE","NIE",5,"2007"
"kobieta",1.1864949096,"Kujawsko-Pomorskie",6,"TAK","NIE",5,"2007"
"mężczyzna",1.2362798448,"Kujawsko-Pomorskie",6,"TAK","NIE",5,"2007"
"kobieta",0.9415736352,"Kujawsko-Pomorskie",7,"NIE","TAK",25,"2007"
"kobieta",1.00167408,"Kujawsko-Pomorskie",7,"NIE","NIE",4,"2007"
"mężczyzna",1.037063001744,"Kujawsko-Pomorskie",6,"NIE","NIE",2,"2007"
"kobieta",0.92852885862,"Kujawsko-Pomorskie",6,"NIE","NIE",5,"2007"
"mężczyzna",1.11154032,"Kujawsko-Pomorskie",6,"NIE","NIE",35,"2007"
"mężczyzna",0.9350766177984,"Kujawsko-Pomorskie",5,"NIE","NIE",5,"2007"
"kobieta",0.934558206736,"Kujawsko-Pomorskie",5,"NIE","NIE",2,"2007"
"mężczyzna",0.786513043008,"Kujawsko-Pomorskie",5,"NIE","TAK",2,"2007"
"kobieta",0.8425296,"Kujawsko-Pomorskie",6,"NIE","NIE",3,"2007"
"kobieta",0.78607699632,"Kujawsko-Pomorskie",7,"NIE","TAK",1,"2007"
"mężczyzna",0.727077854448,"Kujawsko-Pomorskie",7,"NIE","TAK",10,"2007"
"mężczyzna",1.123890768,"Kujawsko-Pomorskie",6,"NIE","NIE",4,"2007"
"kobieta",0.970814171052,"Kujawsko-Pomorskie",5,"NIE","NIE",5,"2007"
"kobieta",0.8491311488,"Kujawsko-Pomorskie",6,"TAK","NIE",7,"2007"
"mężczyzna",0.929043925128,"Kujawsko-Pomorskie",6,"NIE","TAK",8,"2007"
"mężczyzna",1.11154032,"Kujawsko-Pomorskie",6,"TAK","TAK",2,"2007"
"kobieta",0.89981147124,"Kujawsko-Pomorskie",6,"NIE","TAK",12,"2007"
"mężczyzna",1.0023160455,"Lubuskie",12,"NIE","NIE",30,"2007"
"mężczyzna",1.09556028036,"Dolnośląskie",3,"NIE","NIE",10,"2007"
"kobieta",1.203296094,"Dolnośląskie",3,"NIE","NIE",10,"2007"
"mężczyzna",1.39988258046,"Dolnośląskie",310,"NIE","NIE",10,"2007"
"kobieta",1.39776819,"Dolnośląskie",310,"NIE","NIE",5,"2007"
"mężczyzna",0.8438040864,"Kujawsko-Pomorskie",6,"TAK","NIE",25,"2007"
"kobieta",0.88332363504,"Kujawsko-Pomorskie",6,"TAK","TAK",6,"2007"
"mężczyzna",0.86990112,"Kujawsko-Pomorskie",6,"NIE","NIE",60,"2007"
"mężczyzna",1.37679426,"Lubelskie",10,"NIE","NIE",10,"2007"
"mężczyzna",1.37679426,"Lubelskie",10,"NIE","TAK",30,"2007"
"mężczyzna",1.37679426,"Lubelskie",10,"TAK","NIE",42,"2007"
"mężczyzna",1.14403639896,"Małopolskie",21,"NIE","NIE",5,"2007"
"kobieta",1.1080391868,"Małopolskie",21,"NIE","NIE",3,"2007"
"kobieta",0.82686166992,"Opolskie",27,"NIE","NIE",1,"2007"
"kobieta",1.176674499,"Opolskie",27,"TAK","NIE",1,"2007"
"mężczyzna",1.6577388828,"Małopolskie",181,"NIE","NIE",4,"2007"
"mężczyzna",0.607760078688,"Podlaskie",32,"NIE","NIE",20,"2007"
"kobieta",0.6187826736,"Podlaskie",32,"NIE","NIE",1,"2007"
"mężczyzna",0.717877454112,"Podlaskie",33,"NIE","NIE",10,"2007"
"kobieta",0.69528937296,"Podlaskie",33,"NIE","NIE",5,"2007"
"kobieta",0.91508076,"Podlaskie",32,"TAK","NIE",60,"2007"
"mężczyzna",0.84240721656,"Podlaskie",32,"TAK","NIE",40,"2007"
"kobieta",0.7884724848,"Podlaskie",32,"NIE","NIE",4,"2007"
"kobieta",0.925248324,"Podlaskie",32,"TAK","NIE",14,"2007"
"mężczyzna",0.84240721656,"Podlaskie",32,"NIE","NIE",10,"2007"
"mężczyzna",0.900505033848,"Podlaskie",32,"NIE","NIE",10,"2007"
"kobieta",0.925248324,"Podlaskie",32,"NIE","NIE",1,"2007"
"kobieta",0.925248324,"Podlaskie",32,"NIE","NIE",2,"2007"
"mężczyzna",0.9553071528,"Podlaskie",32,"NIE","NIE",20,"2007"
"kobieta",0.65827944,"Podlaskie",34,"NIE","NIE",6,"2007"
"mężczyzna",0.7476316848,"Podlaskie",34,"TAK","NIE",10,"2007"
"mężczyzna",0.78531312132,"Pomorskie",36,"NIE","NIE",10,"2007"
"kobieta",0.7606031706,"Pomorskie",36,"NIE","NIE",4,"2007"
"kobieta",0.89345349324,"Pomorskie",35,"NIE","NIE",1,"2007"
"mężczyzna",0.8815657032,"Pomorskie",35,"TAK","NIE",10,"2007"
"mężczyzna",1.05877840068,"Pomorskie",37,"NIE","NIE",10,"2007"
"kobieta",1.0254638394,"Pomorskie",37,"NIE","NIE",30,"2007"
"mężczyzna",1.034490366,"Pomorskie",351,"NIE","NIE",8,"2007"
"kobieta",0.9718818291,"Pomorskie",351,"NIE","TAK",10,"2007"
"kobieta",0.9418236282,"Pomorskie",351,"NIE","TAK",20,"2007"
"mężczyzna",1.1379394026,"Pomorskie",351,"TAK","NIE",12,"2007"
"mężczyzna",1.1379394026,"Pomorskie",351,"NIE","NIE",20,"2007"
"mężczyzna",1.08250132914,"Pomorskie",351,"TAK","NIE",20,"2007"
"kobieta",1.102134033,"Pomorskie",351,"NIE","TAK",5,"2007"
"mężczyzna",1.00345565502,"Pomorskie",351,"NIE","NIE",10,"2007"
"kobieta",0.9718818291,"Pomorskie",351,"NIE","NIE",2,"2007"
"mężczyzna",0.933650044236,"Pomorskie",351,"TAK","NIE",16,"2007"
"kobieta",0.932239854,"Pomorskie",351,"NIE","NIE",5,"2007"
"kobieta",0.7808355828,"Świętokrzyskie",46,"TAK","NIE",20,"2007"
"mężczyzna",0.71744655528,"Świętokrzyskie",46,"NIE","NIE",10,"2007"
"mężczyzna",0.98895183156,"Świętokrzyskie",46,"NIE","NIE",1,"2007"
"kobieta",0.9578343698,"Świętokrzyskie",46,"TAK","NIE",10,"2007"
"mężczyzna",0.8135991864,"Świętokrzyskie",46,"NIE","TAK",10,"2007"
"kobieta",0.953118358038,"Wielkopolskie",51,"NIE","NIE",3,"2007"
"mężczyzna",1.6577388828,"Małopolskie",181,"TAK","NIE",25,"2007"
"kobieta",1.605577974,"Małopolskie",181,"TAK","TAK",18,"2007"
"mężczyzna",1.64698862328,"Mazowieckie",24,"NIE","NIE",5,"2007"
"kobieta",1.5951659724,"Mazowieckie",24,"NIE","NIE",1,"2007"
"mężczyzna",0.869571612,"Podkarpackie",31,"NIE","NIE",7,"2007"
"kobieta",0.8169441462,"Podkarpackie",31,"NIE","NIE",2,"2007"
"mężczyzna",1.68656912424,"Śląskie",43,"TAK","NIE",2,"2007"
"mężczyzna",1.34613998796275,"Dolnośląskie",3,"TAK","TAK",1,"2009"
"mężczyzna",2.1881338197835,"Dolnośląskie",3,"NIE","NIE",5,"2009"
"kobieta",0.305024070078534,"Dolnośląskie",3,"NIE","NIE",5,"2009"
"kobieta",0.305024070078534,"Dolnośląskie",3,"NIE","NIE",5,"2009"
"mężczyzna",0.293497707926485,"Dolnośląskie",3,"NIE","NIE",3,"2009"
"mężczyzna",0.293549715136311,"Dolnośląskie",3,"NIE","NIE",60,"2009"
"mężczyzna",0.237500443377355,"Dolnośląskie",3,"NIE","NIE",5,"2009"
"kobieta",0.241155492630758,"Dolnośląskie",3,"NIE","TAK",4,"2009"
"kobieta",0.206252351387698,"Dolnośląskie",3,"NIE","NIE",2,"2009"
"mężczyzna",0.640756959922875,"Dolnośląskie",310,"TAK","NIE",5,"2009"
"kobieta",0.503533806364935,"Dolnośląskie",310,"NIE","NIE",20,"2009"
"kobieta",0.776117328253961,"Dolnośląskie",310,"TAK","NIE",1,"2009"
"mężczyzna",0.861184762870104,"Dolnośląskie",310,"NIE","NIE",14,"2009"
"kobieta",1.24296667586898,"Dolnośląskie",310,"NIE","NIE",3,"2009"
"mężczyzna",1.59642498460027,"Dolnośląskie",310,"TAK","NIE",6,"2009"
"mężczyzna",0.5869723245752,"Dolnośląskie",310,"NIE","NIE",8,"2009"
"kobieta",0.256897810333398,"Dolnośląskie",310,"NIE","TAK",4,"2009"
"kobieta",0.256897810333398,"Dolnośląskie",310,"NIE","TAK",4,"2009"
"kobieta",0.765663310352926,"Dolnośląskie",310,"NIE","TAK",10,"2009"
"mężczyzna",0.972130501969785,"Dolnośląskie",310,"NIE","TAK",1,"2009"
"kobieta",0.785468567148563,"Dolnośląskie",310,"NIE","NIE",2,"2009"
"mężczyzna",1.00882965683457,"Dolnośląskie",310,"NIE","NIE",14,"2009"
"kobieta",0.831138185895735,"Dolnośląskie",310,"TAK","NIE",10,"2009"
"kobieta",0.971199116850553,"Dolnośląskie",310,"TAK","NIE",8,"2009"
"mężczyzna",1.09013311741507,"Dolnośląskie",310,"NIE","NIE",6,"2009"
"mężczyzna",1.47640388038557,"Dolnośląskie",310,"TAK","NIE",50,"2009"
"kobieta",1.6226537642361,"Dolnośląskie",310,"NIE","NIE",6,"2009"
